"Statistic Label","Month","Meteorological Weather Station","UNIT","VALUE"
"Sunshine Duration","1990 June","Malin Head","Hours","152"
"Sunshine Duration","1990 June","Claremorris","Hours","126"
"Sunshine Duration","1990 June","Valentia Observatory","Hours","139.2"
"Sunshine Duration","1990 June","Belmullet","Hours","132.7"
"Sunshine Duration","1990 June","Shannon Airport","Hours","132.3"
"Sunshine Duration","1990 June","Dublin Airport","Hours","142.7"
"Sunshine Duration","1990 June","Mullingar","Hours","146.5"
"Sunshine Duration","1990 June","Cork Airport","Hours","138"
"Sunshine Duration","1990 June","Casement","Hours","125.4"
"Sunshine Duration","1990 June","Phoenix Park","Hours",""
"Sunshine Duration","1990 June","Roches Point","Hours",""
"Sunshine Duration","1990 June","Markree","Hours",""
"Sunshine Duration","1990 July","Malin Head","Hours","191.7"
"Sunshine Duration","1990 July","Claremorris","Hours","163.2"
"Sunshine Duration","1990 July","Valentia Observatory","Hours","194.3"
"Sunshine Duration","1990 July","Belmullet","Hours","174.7"
"Sunshine Duration","1990 July","Shannon Airport","Hours","218.3"
"Sunshine Duration","1990 July","Dublin Airport","Hours","239.8"
"Sunshine Duration","1990 July","Mullingar","Hours","217.9"
"Sunshine Duration","1990 July","Cork Airport","Hours","247.1"
"Sunshine Duration","1990 July","Casement","Hours","229.5"
"Sunshine Duration","1990 July","Phoenix Park","Hours",""
"Sunshine Duration","1990 July","Roches Point","Hours",""
"Sunshine Duration","1990 July","Markree","Hours",""
"Sunshine Duration","1990 August","Malin Head","Hours","89.6"
"Sunshine Duration","1990 August","Claremorris","Hours","65.7"
"Sunshine Duration","1990 August","Valentia Observatory","Hours","61.9"
"Sunshine Duration","1990 August","Belmullet","Hours","58.8"
"Sunshine Duration","1990 August","Shannon Airport","Hours","100.9"
"Sunshine Duration","1990 August","Dublin Airport","Hours","141.2"
"Sunshine Duration","1990 August","Mullingar","Hours","112.8"
"Sunshine Duration","1990 August","Cork Airport","Hours","156.7"
"Sunshine Duration","1990 August","Casement","Hours","134.9"
"Sunshine Duration","1990 August","Phoenix Park","Hours",""
"Sunshine Duration","1990 August","Roches Point","Hours",""
"Sunshine Duration","1990 August","Markree","Hours",""
"Sunshine Duration","1990 September","Malin Head","Hours","89"
"Sunshine Duration","1990 September","Claremorris","Hours","102.8"
"Sunshine Duration","1990 September","Valentia Observatory","Hours","138"
"Sunshine Duration","1990 September","Belmullet","Hours","91"
"Sunshine Duration","1990 September","Shannon Airport","Hours","133.5"
"Sunshine Duration","1990 September","Dublin Airport","Hours","140.6"
"Sunshine Duration","1990 September","Mullingar","Hours","136.5"
"Sunshine Duration","1990 September","Cork Airport","Hours","168.6"
"Sunshine Duration","1990 September","Casement","Hours","131"
"Sunshine Duration","1990 September","Phoenix Park","Hours",""
"Sunshine Duration","1990 September","Roches Point","Hours",""
"Sunshine Duration","1990 September","Markree","Hours",""
"Sunshine Duration","1990 October","Malin Head","Hours","55.6"
"Sunshine Duration","1990 October","Claremorris","Hours","54.6"
"Sunshine Duration","1990 October","Valentia Observatory","Hours","53.7"
"Sunshine Duration","1990 October","Belmullet","Hours","65.7"
"Sunshine Duration","1990 October","Shannon Airport","Hours","65.6"
"Sunshine Duration","1990 October","Dublin Airport","Hours","76.7"
"Sunshine Duration","1990 October","Mullingar","Hours","76.6"
"Sunshine Duration","1990 October","Cork Airport","Hours","65.1"
"Sunshine Duration","1990 October","Casement","Hours","85.5"
"Sunshine Duration","1990 October","Phoenix Park","Hours",""
"Sunshine Duration","1990 October","Roches Point","Hours",""
"Sunshine Duration","1990 October","Markree","Hours",""
"Sunshine Duration","1990 November","Malin Head","Hours","48.4"
"Sunshine Duration","1990 November","Claremorris","Hours","79.6"
"Sunshine Duration","1990 November","Valentia Observatory","Hours","70.6"
"Sunshine Duration","1990 November","Belmullet","Hours","62.4"
"Sunshine Duration","1990 November","Shannon Airport","Hours","81"
"Sunshine Duration","1990 November","Dublin Airport","Hours","83.1"
"Sunshine Duration","1990 November","Mullingar","Hours","92.3"
"Sunshine Duration","1990 November","Cork Airport","Hours","108.8"
"Sunshine Duration","1990 November","Casement","Hours","58.1"
"Sunshine Duration","1990 November","Phoenix Park","Hours",""
"Sunshine Duration","1990 November","Roches Point","Hours",""
"Sunshine Duration","1990 November","Markree","Hours",""
"Sunshine Duration","1990 December","Malin Head","Hours","27.4"
"Sunshine Duration","1990 December","Claremorris","Hours","33.2"
"Sunshine Duration","1990 December","Valentia Observatory","Hours","27"
"Sunshine Duration","1990 December","Belmullet","Hours","26.9"
"Sunshine Duration","1990 December","Shannon Airport","Hours","48.5"
"Sunshine Duration","1990 December","Dublin Airport","Hours","61.2"
"Sunshine Duration","1990 December","Mullingar","Hours","60.5"
"Sunshine Duration","1990 December","Cork Airport","Hours","54.8"
"Sunshine Duration","1990 December","Casement","Hours","49.8"
"Sunshine Duration","1990 December","Phoenix Park","Hours",""
"Sunshine Duration","1990 December","Roches Point","Hours",""
"Sunshine Duration","1990 December","Markree","Hours",""
"Sunshine Duration","1991 January","Malin Head","Hours","60.3"
"Sunshine Duration","1991 January","Claremorris","Hours","74"
"Sunshine Duration","1991 January","Valentia Observatory","Hours","49.9"
"Sunshine Duration","1991 January","Belmullet","Hours","50"
"Sunshine Duration","1991 January","Shannon Airport","Hours","66"
"Sunshine Duration","1991 January","Dublin Airport","Hours","78.9"
"Sunshine Duration","1991 January","Mullingar","Hours","82.5"
"Sunshine Duration","1991 January","Cork Airport","Hours","57.5"
"Sunshine Duration","1991 January","Casement","Hours","75.2"
"Sunshine Duration","1991 January","Phoenix Park","Hours",""
"Sunshine Duration","1991 January","Roches Point","Hours",""
"Sunshine Duration","1991 January","Markree","Hours",""
"Sunshine Duration","1991 February","Malin Head","Hours","65"
"Sunshine Duration","1991 February","Claremorris","Hours","70.5"
"Sunshine Duration","1991 February","Valentia Observatory","Hours","88"
"Sunshine Duration","1991 February","Belmullet","Hours","85"
"Sunshine Duration","1991 February","Shannon Airport","Hours","67.6"
"Sunshine Duration","1991 February","Dublin Airport","Hours","54.4"
"Sunshine Duration","1991 February","Mullingar","Hours","65.8"
"Sunshine Duration","1991 February","Cork Airport","Hours","64.6"
"Sunshine Duration","1991 February","Casement","Hours","61.7"
"Sunshine Duration","1991 February","Phoenix Park","Hours",""
"Sunshine Duration","1991 February","Roches Point","Hours",""
"Sunshine Duration","1991 February","Markree","Hours",""
"Sunshine Duration","1991 March","Malin Head","Hours","80.9"
"Sunshine Duration","1991 March","Claremorris","Hours","72.6"
"Sunshine Duration","1991 March","Valentia Observatory","Hours","109"
"Sunshine Duration","1991 March","Belmullet","Hours","80.5"
"Sunshine Duration","1991 March","Shannon Airport","Hours","87.5"
"Sunshine Duration","1991 March","Dublin Airport","Hours","82.7"
"Sunshine Duration","1991 March","Mullingar","Hours","79.5"
"Sunshine Duration","1991 March","Cork Airport","Hours","111.9"
"Sunshine Duration","1991 March","Casement","Hours","86.6"
"Sunshine Duration","1991 March","Phoenix Park","Hours",""
"Sunshine Duration","1991 March","Roches Point","Hours",""
"Sunshine Duration","1991 March","Markree","Hours",""
"Sunshine Duration","1991 April","Malin Head","Hours","141.5"
"Sunshine Duration","1991 April","Claremorris","Hours","131.1"
"Sunshine Duration","1991 April","Valentia Observatory","Hours","137.7"
"Sunshine Duration","1991 April","Belmullet","Hours","130.8"
"Sunshine Duration","1991 April","Shannon Airport","Hours","127"
"Sunshine Duration","1991 April","Dublin Airport","Hours","135.5"
"Sunshine Duration","1991 April","Mullingar","Hours","140.8"
"Sunshine Duration","1991 April","Cork Airport","Hours","127.6"
"Sunshine Duration","1991 April","Casement","Hours","139.3"
"Sunshine Duration","1991 April","Phoenix Park","Hours",""
"Sunshine Duration","1991 April","Roches Point","Hours",""
"Sunshine Duration","1991 April","Markree","Hours",""
"Sunshine Duration","1991 May","Malin Head","Hours","125.6"
"Sunshine Duration","1991 May","Claremorris","Hours","172.6"
"Sunshine Duration","1991 May","Valentia Observatory","Hours","233.4"
"Sunshine Duration","1991 May","Belmullet","Hours","139.7"
"Sunshine Duration","1991 May","Shannon Airport","Hours","172.4"
"Sunshine Duration","1991 May","Dublin Airport","Hours","168.5"
"Sunshine Duration","1991 May","Mullingar","Hours","179.9"
"Sunshine Duration","1991 May","Cork Airport","Hours","222.2"
"Sunshine Duration","1991 May","Casement","Hours","173.8"
"Sunshine Duration","1991 May","Phoenix Park","Hours",""
"Sunshine Duration","1991 May","Roches Point","Hours",""
"Sunshine Duration","1991 May","Markree","Hours",""
"Sunshine Duration","1991 June","Malin Head","Hours","173.6"
"Sunshine Duration","1991 June","Claremorris","Hours","115.9"
"Sunshine Duration","1991 June","Valentia Observatory","Hours","129.8"
"Sunshine Duration","1991 June","Belmullet","Hours","157.5"
"Sunshine Duration","1991 June","Shannon Airport","Hours","165.3"
"Sunshine Duration","1991 June","Dublin Airport","Hours","144"
"Sunshine Duration","1991 June","Mullingar","Hours","136.4"
"Sunshine Duration","1991 June","Cork Airport","Hours","159.3"
"Sunshine Duration","1991 June","Casement","Hours","139.7"
"Sunshine Duration","1991 June","Phoenix Park","Hours",""
"Sunshine Duration","1991 June","Roches Point","Hours",""
"Sunshine Duration","1991 June","Markree","Hours",""
"Sunshine Duration","1991 July","Malin Head","Hours","156.6"
"Sunshine Duration","1991 July","Claremorris","Hours","101.3"
"Sunshine Duration","1991 July","Valentia Observatory","Hours","84.6"
"Sunshine Duration","1991 July","Belmullet","Hours","122.3"
"Sunshine Duration","1991 July","Shannon Airport","Hours","106.3"
"Sunshine Duration","1991 July","Dublin Airport","Hours","143.4"
"Sunshine Duration","1991 July","Mullingar","Hours","142"
"Sunshine Duration","1991 July","Cork Airport","Hours","115.3"
"Sunshine Duration","1991 July","Casement","Hours","139.2"
"Sunshine Duration","1991 July","Phoenix Park","Hours",""
"Sunshine Duration","1991 July","Roches Point","Hours",""
"Sunshine Duration","1991 July","Markree","Hours",""
"Sunshine Duration","1991 August","Malin Head","Hours","142.9"
"Sunshine Duration","1991 August","Claremorris","Hours","120.6"
"Sunshine Duration","1991 August","Valentia Observatory","Hours","142.4"
"Sunshine Duration","1991 August","Belmullet","Hours","126.9"
"Sunshine Duration","1991 August","Shannon Airport","Hours","145.1"
"Sunshine Duration","1991 August","Dublin Airport","Hours","155.2"
"Sunshine Duration","1991 August","Mullingar","Hours","143.7"
"Sunshine Duration","1991 August","Cork Airport","Hours","182.5"
"Sunshine Duration","1991 August","Casement","Hours","152"
"Sunshine Duration","1991 August","Phoenix Park","Hours",""
"Sunshine Duration","1991 August","Roches Point","Hours",""
"Sunshine Duration","1991 August","Markree","Hours",""
"Sunshine Duration","1991 September","Malin Head","Hours","124.1"
"Sunshine Duration","1991 September","Claremorris","Hours","128.4"
"Sunshine Duration","1991 September","Valentia Observatory","Hours","129.1"
"Sunshine Duration","1991 September","Belmullet","Hours","133.5"
"Sunshine Duration","1991 September","Shannon Airport","Hours","138.5"
"Sunshine Duration","1991 September","Dublin Airport","Hours","149.3"
"Sunshine Duration","1991 September","Mullingar","Hours","160.7"
"Sunshine Duration","1991 September","Cork Airport","Hours","147.5"
"Sunshine Duration","1991 September","Casement","Hours","167.7"
"Sunshine Duration","1991 September","Phoenix Park","Hours",""
"Sunshine Duration","1991 September","Roches Point","Hours",""
"Sunshine Duration","1991 September","Markree","Hours",""
"Sunshine Duration","1991 October","Malin Head","Hours","58"
"Sunshine Duration","1991 October","Claremorris","Hours","63.2"
"Sunshine Duration","1991 October","Valentia Observatory","Hours","78.2"
"Sunshine Duration","1991 October","Belmullet","Hours","69.4"
"Sunshine Duration","1991 October","Shannon Airport","Hours","69.4"
"Sunshine Duration","1991 October","Dublin Airport","Hours","77.4"
"Sunshine Duration","1991 October","Mullingar","Hours","87"
"Sunshine Duration","1991 October","Cork Airport","Hours","84.1"
"Sunshine Duration","1991 October","Casement","Hours","84.4"
"Sunshine Duration","1991 October","Phoenix Park","Hours",""
"Sunshine Duration","1991 October","Roches Point","Hours",""
"Sunshine Duration","1991 October","Markree","Hours",""
"Sunshine Duration","1991 November","Malin Head","Hours","40.9"
"Sunshine Duration","1991 November","Claremorris","Hours","55"
"Sunshine Duration","1991 November","Valentia Observatory","Hours","41.7"
"Sunshine Duration","1991 November","Belmullet","Hours","43.9"
"Sunshine Duration","1991 November","Shannon Airport","Hours","68.9"
"Sunshine Duration","1991 November","Dublin Airport","Hours","60.2"
"Sunshine Duration","1991 November","Mullingar","Hours","70.2"
"Sunshine Duration","1991 November","Cork Airport","Hours","65.5"
"Sunshine Duration","1991 November","Casement","Hours","61.4"
"Sunshine Duration","1991 November","Phoenix Park","Hours",""
"Sunshine Duration","1991 November","Roches Point","Hours",""
"Sunshine Duration","1991 November","Markree","Hours",""
"Sunshine Duration","1991 December","Malin Head","Hours","9.5"
"Sunshine Duration","1991 December","Claremorris","Hours","21.5"
"Sunshine Duration","1991 December","Valentia Observatory","Hours","24.8"
"Sunshine Duration","1991 December","Belmullet","Hours","22.8"
"Sunshine Duration","1991 December","Shannon Airport","Hours","19.5"
"Sunshine Duration","1991 December","Dublin Airport","Hours","40.5"
"Sunshine Duration","1991 December","Mullingar","Hours","30.2"
"Sunshine Duration","1991 December","Cork Airport","Hours","17.9"
"Sunshine Duration","1991 December","Casement","Hours","41.4"
"Sunshine Duration","1991 December","Phoenix Park","Hours",""
"Sunshine Duration","1991 December","Roches Point","Hours",""
"Sunshine Duration","1991 December","Markree","Hours",""
"Sunshine Duration","1992 January","Malin Head","Hours","31.3"
"Sunshine Duration","1992 January","Claremorris","Hours","22.7"
"Sunshine Duration","1992 January","Valentia Observatory","Hours","26.1"
"Sunshine Duration","1992 January","Belmullet","Hours","23.7"
"Sunshine Duration","1992 January","Shannon Airport","Hours","50.2"
"Sunshine Duration","1992 January","Dublin Airport","Hours","52.5"
"Sunshine Duration","1992 January","Mullingar","Hours","42.4"
"Sunshine Duration","1992 January","Cork Airport","Hours","24"
"Sunshine Duration","1992 January","Casement","Hours","62.4"
"Sunshine Duration","1992 January","Phoenix Park","Hours",""
"Sunshine Duration","1992 January","Roches Point","Hours",""
"Sunshine Duration","1992 January","Markree","Hours",""
"Sunshine Duration","1992 February","Malin Head","Hours","41.3"
"Sunshine Duration","1992 February","Claremorris","Hours","44.6"
"Sunshine Duration","1992 February","Valentia Observatory","Hours","43"
"Sunshine Duration","1992 February","Belmullet","Hours","50.2"
"Sunshine Duration","1992 February","Shannon Airport","Hours","58.4"
"Sunshine Duration","1992 February","Dublin Airport","Hours","63.8"
"Sunshine Duration","1992 February","Mullingar","Hours","53.5"
"Sunshine Duration","1992 February","Cork Airport","Hours","60.7"
"Sunshine Duration","1992 February","Casement","Hours","72.1"
"Sunshine Duration","1992 February","Phoenix Park","Hours",""
"Sunshine Duration","1992 February","Roches Point","Hours",""
"Sunshine Duration","1992 February","Markree","Hours",""
"Sunshine Duration","1992 March","Malin Head","Hours","53.5"
"Sunshine Duration","1992 March","Claremorris","Hours","46.2"
"Sunshine Duration","1992 March","Valentia Observatory","Hours","56.2"
"Sunshine Duration","1992 March","Belmullet","Hours","51.1"
"Sunshine Duration","1992 March","Shannon Airport","Hours","59.4"
"Sunshine Duration","1992 March","Dublin Airport","Hours","67.3"
"Sunshine Duration","1992 March","Mullingar","Hours","64.4"
"Sunshine Duration","1992 March","Cork Airport","Hours","77.8"
"Sunshine Duration","1992 March","Casement","Hours","68.5"
"Sunshine Duration","1992 March","Phoenix Park","Hours",""
"Sunshine Duration","1992 March","Roches Point","Hours",""
"Sunshine Duration","1992 March","Markree","Hours",""
"Sunshine Duration","1992 April","Malin Head","Hours","82.2"
"Sunshine Duration","1992 April","Claremorris","Hours","74"
"Sunshine Duration","1992 April","Valentia Observatory","Hours","100.5"
"Sunshine Duration","1992 April","Belmullet","Hours","93"
"Sunshine Duration","1992 April","Shannon Airport","Hours","85.2"
"Sunshine Duration","1992 April","Dublin Airport","Hours","104.4"
"Sunshine Duration","1992 April","Mullingar","Hours","85.9"
"Sunshine Duration","1992 April","Cork Airport","Hours","106"
"Sunshine Duration","1992 April","Casement","Hours","102.6"
"Sunshine Duration","1992 April","Phoenix Park","Hours",""
"Sunshine Duration","1992 April","Roches Point","Hours",""
"Sunshine Duration","1992 April","Markree","Hours",""
"Sunshine Duration","1992 May","Malin Head","Hours","194.6"
"Sunshine Duration","1992 May","Claremorris","Hours","171"
"Sunshine Duration","1992 May","Valentia Observatory","Hours","180.4"
"Sunshine Duration","1992 May","Belmullet","Hours","183.8"
"Sunshine Duration","1992 May","Shannon Airport","Hours","185.1"
"Sunshine Duration","1992 May","Dublin Airport","Hours","204"
"Sunshine Duration","1992 May","Mullingar","Hours","193.7"
"Sunshine Duration","1992 May","Cork Airport","Hours","196.2"
"Sunshine Duration","1992 May","Casement","Hours","198.2"
"Sunshine Duration","1992 May","Phoenix Park","Hours",""
"Sunshine Duration","1992 May","Roches Point","Hours",""
"Sunshine Duration","1992 May","Markree","Hours",""
"Sunshine Duration","1992 June","Malin Head","Hours","150.7"
"Sunshine Duration","1992 June","Claremorris","Hours","122.9"
"Sunshine Duration","1992 June","Valentia Observatory","Hours","168.4"
"Sunshine Duration","1992 June","Belmullet","Hours","113.7"
"Sunshine Duration","1992 June","Shannon Airport","Hours","166.6"
"Sunshine Duration","1992 June","Dublin Airport","Hours","190.6"
"Sunshine Duration","1992 June","Mullingar","Hours","185.3"
"Sunshine Duration","1992 June","Cork Airport","Hours","184.2"
"Sunshine Duration","1992 June","Casement","Hours","179.6"
"Sunshine Duration","1992 June","Phoenix Park","Hours",""
"Sunshine Duration","1992 June","Roches Point","Hours",""
"Sunshine Duration","1992 June","Markree","Hours",""
"Sunshine Duration","1992 July","Malin Head","Hours","119.6"
"Sunshine Duration","1992 July","Claremorris","Hours","113.8"
"Sunshine Duration","1992 July","Valentia Observatory","Hours","129.5"
"Sunshine Duration","1992 July","Belmullet","Hours","157.2"
"Sunshine Duration","1992 July","Shannon Airport","Hours","134.2"
"Sunshine Duration","1992 July","Dublin Airport","Hours","158.9"
"Sunshine Duration","1992 July","Mullingar","Hours","142"
"Sunshine Duration","1992 July","Cork Airport","Hours","145.8"
"Sunshine Duration","1992 July","Casement","Hours","161.3"
"Sunshine Duration","1992 July","Phoenix Park","Hours",""
"Sunshine Duration","1992 July","Roches Point","Hours",""
"Sunshine Duration","1992 July","Markree","Hours",""
"Sunshine Duration","1992 August","Malin Head","Hours","146.1"
"Sunshine Duration","1992 August","Claremorris","Hours","141"
"Sunshine Duration","1992 August","Valentia Observatory","Hours","148.9"
"Sunshine Duration","1992 August","Belmullet","Hours","187.1"
"Sunshine Duration","1992 August","Shannon Airport","Hours","148.3"
"Sunshine Duration","1992 August","Dublin Airport","Hours","167.5"
"Sunshine Duration","1992 August","Mullingar","Hours","169.5"
"Sunshine Duration","1992 August","Cork Airport","Hours","162.9"
"Sunshine Duration","1992 August","Casement","Hours","166.5"
"Sunshine Duration","1992 August","Phoenix Park","Hours",""
"Sunshine Duration","1992 August","Roches Point","Hours",""
"Sunshine Duration","1992 August","Markree","Hours",""
"Sunshine Duration","1992 September","Malin Head","Hours","101.9"
"Sunshine Duration","1992 September","Claremorris","Hours","102"
"Sunshine Duration","1992 September","Valentia Observatory","Hours","109.6"
"Sunshine Duration","1992 September","Belmullet","Hours","130.2"
"Sunshine Duration","1992 September","Shannon Airport","Hours","92.3"
"Sunshine Duration","1992 September","Dublin Airport","Hours","98"
"Sunshine Duration","1992 September","Mullingar","Hours","104.9"
"Sunshine Duration","1992 September","Cork Airport","Hours","119.5"
"Sunshine Duration","1992 September","Casement","Hours","95.3"
"Sunshine Duration","1992 September","Phoenix Park","Hours",""
"Sunshine Duration","1992 September","Roches Point","Hours",""
"Sunshine Duration","1992 September","Markree","Hours",""
"Sunshine Duration","1992 October","Malin Head","Hours","64.3"
"Sunshine Duration","1992 October","Claremorris","Hours","78.4"
"Sunshine Duration","1992 October","Valentia Observatory","Hours","86.1"
"Sunshine Duration","1992 October","Belmullet","Hours","63.3"
"Sunshine Duration","1992 October","Shannon Airport","Hours","93.1"
"Sunshine Duration","1992 October","Dublin Airport","Hours","99.8"
"Sunshine Duration","1992 October","Mullingar","Hours","109.8"
"Sunshine Duration","1992 October","Cork Airport","Hours","110.1"
"Sunshine Duration","1992 October","Casement","Hours","95.8"
"Sunshine Duration","1992 October","Phoenix Park","Hours",""
"Sunshine Duration","1992 October","Roches Point","Hours",""
"Sunshine Duration","1992 October","Markree","Hours",""
"Sunshine Duration","1992 November","Malin Head","Hours","34"
"Sunshine Duration","1992 November","Claremorris","Hours","41.9"
"Sunshine Duration","1992 November","Valentia Observatory","Hours","39.4"
"Sunshine Duration","1992 November","Belmullet","Hours","31.2"
"Sunshine Duration","1992 November","Shannon Airport","Hours","51.6"
"Sunshine Duration","1992 November","Dublin Airport","Hours","62.4"
"Sunshine Duration","1992 November","Mullingar","Hours","54.9"
"Sunshine Duration","1992 November","Cork Airport","Hours","52.6"
"Sunshine Duration","1992 November","Casement","Hours","51.1"
"Sunshine Duration","1992 November","Phoenix Park","Hours",""
"Sunshine Duration","1992 November","Roches Point","Hours",""
"Sunshine Duration","1992 November","Markree","Hours",""
"Sunshine Duration","1992 December","Malin Head","Hours","35.5"
"Sunshine Duration","1992 December","Claremorris","Hours","24.4"
"Sunshine Duration","1992 December","Valentia Observatory","Hours","23.9"
"Sunshine Duration","1992 December","Belmullet","Hours","25.2"
"Sunshine Duration","1992 December","Shannon Airport","Hours","31.5"
"Sunshine Duration","1992 December","Dublin Airport","Hours","63.1"
"Sunshine Duration","1992 December","Mullingar","Hours","53.7"
"Sunshine Duration","1992 December","Cork Airport","Hours","41.7"
"Sunshine Duration","1992 December","Casement","Hours","61"
"Sunshine Duration","1992 December","Phoenix Park","Hours",""
"Sunshine Duration","1992 December","Roches Point","Hours",""
"Sunshine Duration","1992 December","Markree","Hours",""
"Sunshine Duration","1993 January","Malin Head","Hours","16.3"
"Sunshine Duration","1993 January","Claremorris","Hours","26.6"
"Sunshine Duration","1993 January","Valentia Observatory","Hours","25"
"Sunshine Duration","1993 January","Belmullet","Hours","22.3"
"Sunshine Duration","1993 January","Shannon Airport","Hours","27.5"
"Sunshine Duration","1993 January","Dublin Airport","Hours","37.6"
"Sunshine Duration","1993 January","Mullingar","Hours","35.5"
"Sunshine Duration","1993 January","Cork Airport","Hours","35.8"
"Sunshine Duration","1993 January","Casement","Hours","35.2"
"Sunshine Duration","1993 January","Phoenix Park","Hours",""
"Sunshine Duration","1993 January","Roches Point","Hours",""
"Sunshine Duration","1993 January","Markree","Hours",""
"Sunshine Duration","1993 February","Malin Head","Hours","25"
"Sunshine Duration","1993 February","Claremorris","Hours","28.2"
"Sunshine Duration","1993 February","Valentia Observatory","Hours","29.8"
"Sunshine Duration","1993 February","Belmullet","Hours","26"
"Sunshine Duration","1993 February","Shannon Airport","Hours","43.2"
"Sunshine Duration","1993 February","Dublin Airport","Hours","55.6"
"Sunshine Duration","1993 February","Mullingar","Hours","35.5"
"Sunshine Duration","1993 February","Cork Airport","Hours","50.6"
"Sunshine Duration","1993 February","Casement","Hours","54.1"
"Sunshine Duration","1993 February","Phoenix Park","Hours",""
"Sunshine Duration","1993 February","Roches Point","Hours",""
"Sunshine Duration","1993 February","Markree","Hours",""
"Sunshine Duration","1993 March","Malin Head","Hours","81.7"
"Sunshine Duration","1993 March","Claremorris","Hours","71.1"
"Sunshine Duration","1993 March","Valentia Observatory","Hours","92.7"
"Sunshine Duration","1993 March","Belmullet","Hours","85.5"
"Sunshine Duration","1993 March","Shannon Airport","Hours","80.9"
"Sunshine Duration","1993 March","Dublin Airport","Hours","83.4"
"Sunshine Duration","1993 March","Mullingar","Hours","78.7"
"Sunshine Duration","1993 March","Cork Airport","Hours","78.6"
"Sunshine Duration","1993 March","Casement","Hours","81.3"
"Sunshine Duration","1993 March","Phoenix Park","Hours",""
"Sunshine Duration","1993 March","Roches Point","Hours",""
"Sunshine Duration","1993 March","Markree","Hours",""
"Sunshine Duration","1993 April","Malin Head","Hours","104.9"
"Sunshine Duration","1993 April","Claremorris","Hours","109.7"
"Sunshine Duration","1993 April","Valentia Observatory","Hours","112.7"
"Sunshine Duration","1993 April","Belmullet","Hours","121.6"
"Sunshine Duration","1993 April","Shannon Airport","Hours","99.5"
"Sunshine Duration","1993 April","Dublin Airport","Hours","129.6"
"Sunshine Duration","1993 April","Mullingar","Hours","109.2"
"Sunshine Duration","1993 April","Cork Airport","Hours","138.4"
"Sunshine Duration","1993 April","Casement","Hours","123"
"Sunshine Duration","1993 April","Phoenix Park","Hours",""
"Sunshine Duration","1993 April","Roches Point","Hours",""
"Sunshine Duration","1993 April","Markree","Hours",""
"Sunshine Duration","1993 May","Malin Head","Hours","164.6"
"Sunshine Duration","1993 May","Claremorris","Hours","161.4"
"Sunshine Duration","1993 May","Valentia Observatory","Hours","205"
"Sunshine Duration","1993 May","Belmullet","Hours","210.5"
"Sunshine Duration","1993 May","Shannon Airport","Hours","182.4"
"Sunshine Duration","1993 May","Dublin Airport","Hours","166.8"
"Sunshine Duration","1993 May","Mullingar","Hours","178.4"
"Sunshine Duration","1993 May","Cork Airport","Hours","190.5"
"Sunshine Duration","1993 May","Casement","Hours","168.6"
"Sunshine Duration","1993 May","Phoenix Park","Hours",""
"Sunshine Duration","1993 May","Roches Point","Hours",""
"Sunshine Duration","1993 May","Markree","Hours",""
"Sunshine Duration","1993 June","Malin Head","Hours","119.7"
"Sunshine Duration","1993 June","Claremorris","Hours","84.2"
"Sunshine Duration","1993 June","Valentia Observatory","Hours","120.4"
"Sunshine Duration","1993 June","Belmullet","Hours","104.2"
"Sunshine Duration","1993 June","Shannon Airport","Hours","91.1"
"Sunshine Duration","1993 June","Dublin Airport","Hours","127.8"
"Sunshine Duration","1993 June","Mullingar","Hours","102.5"
"Sunshine Duration","1993 June","Cork Airport","Hours","116.6"
"Sunshine Duration","1993 June","Casement","Hours","123.8"
"Sunshine Duration","1993 June","Phoenix Park","Hours",""
"Sunshine Duration","1993 June","Roches Point","Hours",""
"Sunshine Duration","1993 June","Markree","Hours",""
"Sunshine Duration","1993 July","Malin Head","Hours","117.1"
"Sunshine Duration","1993 July","Claremorris","Hours","84.6"
"Sunshine Duration","1993 July","Valentia Observatory","Hours","90.6"
"Sunshine Duration","1993 July","Belmullet","Hours","108.6"
"Sunshine Duration","1993 July","Shannon Airport","Hours","121.2"
"Sunshine Duration","1993 July","Dublin Airport","Hours","140.4"
"Sunshine Duration","1993 July","Mullingar","Hours","111.8"
"Sunshine Duration","1993 July","Cork Airport","Hours","170.5"
"Sunshine Duration","1993 July","Casement","Hours","142.2"
"Sunshine Duration","1993 July","Phoenix Park","Hours",""
"Sunshine Duration","1993 July","Roches Point","Hours",""
"Sunshine Duration","1993 July","Markree","Hours",""
"Sunshine Duration","1993 August","Malin Head","Hours","141.3"
"Sunshine Duration","1993 August","Claremorris","Hours","103.7"
"Sunshine Duration","1993 August","Valentia Observatory","Hours","132.4"
"Sunshine Duration","1993 August","Belmullet","Hours","123.6"
"Sunshine Duration","1993 August","Shannon Airport","Hours","132.4"
"Sunshine Duration","1993 August","Dublin Airport","Hours","194.7"
"Sunshine Duration","1993 August","Mullingar","Hours","158.9"
"Sunshine Duration","1993 August","Cork Airport","Hours","157.5"
"Sunshine Duration","1993 August","Casement","Hours","169.3"
"Sunshine Duration","1993 August","Phoenix Park","Hours",""
"Sunshine Duration","1993 August","Roches Point","Hours",""
"Sunshine Duration","1993 August","Markree","Hours",""
"Sunshine Duration","1993 September","Malin Head","Hours","136.1"
"Sunshine Duration","1993 September","Claremorris","Hours","101.6"
"Sunshine Duration","1993 September","Valentia Observatory","Hours","116.1"
"Sunshine Duration","1993 September","Belmullet","Hours","136.8"
