"Statistic Label","Month","Meteorological Weather Station","UNIT","VALUE"
"Highest Gust","1960 November","Malin Head","Knots","67"
"Highest Gust","1960 November","Claremorris","Knots","61"
"Highest Gust","1960 November","Valentia Observatory","Knots","63"
"Highest Gust","1960 November","Belmullet","Knots","66"
"Highest Gust","1960 November","Shannon Airport","Knots","67"
"Highest Gust","1960 November","Dublin Airport","Knots","67"
"Highest Gust","1960 November","Mullingar","Knots","59"
"Highest Gust","1960 November","Cork Airport","Knots",""
"Highest Gust","1960 November","Casement","Knots",""
"Highest Gust","1960 November","Phoenix Park","Knots",""
"Highest Gust","1960 November","Roches Point","Knots",""
"Highest Gust","1960 November","Markree","Knots",""
"Highest Gust","1960 December","Malin Head","Knots","60"
"Highest Gust","1960 December","Claremorris","Knots","57"
"Highest Gust","1960 December","Valentia Observatory","Knots","76"
"Highest Gust","1960 December","Belmullet","Knots","64"
"Highest Gust","1960 December","Shannon Airport","Knots","53"
"Highest Gust","1960 December","Dublin Airport","Knots","55"
"Highest Gust","1960 December","Mullingar","Knots","52"
"Highest Gust","1960 December","Cork Airport","Knots",""
"Highest Gust","1960 December","Casement","Knots",""
"Highest Gust","1960 December","Phoenix Park","Knots",""
"Highest Gust","1960 December","Roches Point","Knots",""
"Highest Gust","1960 December","Markree","Knots",""
"Highest Gust","1961 January","Malin Head","Knots","81"
"Highest Gust","1961 January","Claremorris","Knots","69"
"Highest Gust","1961 January","Valentia Observatory","Knots","63"
"Highest Gust","1961 January","Belmullet","Knots","74"
"Highest Gust","1961 January","Shannon Airport","Knots","60"
"Highest Gust","1961 January","Dublin Airport","Knots","63"
"Highest Gust","1961 January","Mullingar","Knots","58"
"Highest Gust","1961 January","Cork Airport","Knots",""
"Highest Gust","1961 January","Casement","Knots",""
"Highest Gust","1961 January","Phoenix Park","Knots",""
"Highest Gust","1961 January","Roches Point","Knots",""
"Highest Gust","1961 January","Markree","Knots",""
"Highest Gust","1961 February","Malin Head","Knots","84"
"Highest Gust","1961 February","Claremorris","Knots","71"
"Highest Gust","1961 February","Valentia Observatory","Knots","61"
"Highest Gust","1961 February","Belmullet","Knots","65"
"Highest Gust","1961 February","Shannon Airport","Knots","73"
"Highest Gust","1961 February","Dublin Airport","Knots","69"
"Highest Gust","1961 February","Mullingar","Knots","54"
"Highest Gust","1961 February","Cork Airport","Knots",""
"Highest Gust","1961 February","Casement","Knots",""
"Highest Gust","1961 February","Phoenix Park","Knots",""
"Highest Gust","1961 February","Roches Point","Knots",""
"Highest Gust","1961 February","Markree","Knots",""
"Highest Gust","1961 March","Malin Head","Knots","48"
"Highest Gust","1961 March","Claremorris","Knots","49"
"Highest Gust","1961 March","Valentia Observatory","Knots","41"
"Highest Gust","1961 March","Belmullet","Knots","51"
"Highest Gust","1961 March","Shannon Airport","Knots","41"
"Highest Gust","1961 March","Dublin Airport","Knots","42"
"Highest Gust","1961 March","Mullingar","Knots","37"
"Highest Gust","1961 March","Cork Airport","Knots",""
"Highest Gust","1961 March","Casement","Knots",""
"Highest Gust","1961 March","Phoenix Park","Knots",""
"Highest Gust","1961 March","Roches Point","Knots",""
"Highest Gust","1961 March","Markree","Knots",""
"Highest Gust","1961 April","Malin Head","Knots","50"
"Highest Gust","1961 April","Claremorris","Knots","38"
"Highest Gust","1961 April","Valentia Observatory","Knots","48"
"Highest Gust","1961 April","Belmullet","Knots","48"
"Highest Gust","1961 April","Shannon Airport","Knots","46"
"Highest Gust","1961 April","Dublin Airport","Knots","40"
"Highest Gust","1961 April","Mullingar","Knots","39"
"Highest Gust","1961 April","Cork Airport","Knots",""
"Highest Gust","1961 April","Casement","Knots",""
"Highest Gust","1961 April","Phoenix Park","Knots",""
"Highest Gust","1961 April","Roches Point","Knots",""
"Highest Gust","1961 April","Markree","Knots",""
"Highest Gust","1961 May","Malin Head","Knots","55"
"Highest Gust","1961 May","Claremorris","Knots","49"
"Highest Gust","1961 May","Valentia Observatory","Knots","44"
"Highest Gust","1961 May","Belmullet","Knots","54"
"Highest Gust","1961 May","Shannon Airport","Knots","55"
"Highest Gust","1961 May","Dublin Airport","Knots","49"
"Highest Gust","1961 May","Mullingar","Knots","49"
"Highest Gust","1961 May","Cork Airport","Knots",""
"Highest Gust","1961 May","Casement","Knots",""
"Highest Gust","1961 May","Phoenix Park","Knots",""
"Highest Gust","1961 May","Roches Point","Knots",""
"Highest Gust","1961 May","Markree","Knots",""
"Highest Gust","1961 June","Malin Head","Knots","46"
"Highest Gust","1961 June","Claremorris","Knots","44"
"Highest Gust","1961 June","Valentia Observatory","Knots","35"
"Highest Gust","1961 June","Belmullet","Knots","46"
"Highest Gust","1961 June","Shannon Airport","Knots","32"
"Highest Gust","1961 June","Dublin Airport","Knots","33"
"Highest Gust","1961 June","Mullingar","Knots","32"
"Highest Gust","1961 June","Cork Airport","Knots",""
"Highest Gust","1961 June","Casement","Knots",""
"Highest Gust","1961 June","Phoenix Park","Knots",""
"Highest Gust","1961 June","Roches Point","Knots",""
"Highest Gust","1961 June","Markree","Knots",""
"Highest Gust","1961 July","Malin Head","Knots","51"
"Highest Gust","1961 July","Claremorris","Knots","48"
"Highest Gust","1961 July","Valentia Observatory","Knots","47"
"Highest Gust","1961 July","Belmullet","Knots","51"
"Highest Gust","1961 July","Shannon Airport","Knots","49"
"Highest Gust","1961 July","Dublin Airport","Knots","46"
"Highest Gust","1961 July","Mullingar","Knots","41"
"Highest Gust","1961 July","Cork Airport","Knots",""
"Highest Gust","1961 July","Casement","Knots",""
"Highest Gust","1961 July","Phoenix Park","Knots",""
"Highest Gust","1961 July","Roches Point","Knots",""
"Highest Gust","1961 July","Markree","Knots",""
"Highest Gust","1961 August","Malin Head","Knots","50"
"Highest Gust","1961 August","Claremorris","Knots","43"
"Highest Gust","1961 August","Valentia Observatory","Knots","46"
"Highest Gust","1961 August","Belmullet","Knots","53"
"Highest Gust","1961 August","Shannon Airport","Knots","48"
"Highest Gust","1961 August","Dublin Airport","Knots","42"
"Highest Gust","1961 August","Mullingar","Knots","47"
"Highest Gust","1961 August","Cork Airport","Knots",""
"Highest Gust","1961 August","Casement","Knots",""
"Highest Gust","1961 August","Phoenix Park","Knots",""
"Highest Gust","1961 August","Roches Point","Knots",""
"Highest Gust","1961 August","Markree","Knots",""
"Highest Gust","1961 September","Malin Head","Knots","98"
"Highest Gust","1961 September","Claremorris","Knots","91"
"Highest Gust","1961 September","Valentia Observatory","Knots","88"
"Highest Gust","1961 September","Belmullet","Knots","80"
"Highest Gust","1961 September","Shannon Airport","Knots","93"
"Highest Gust","1961 September","Dublin Airport","Knots","64"
"Highest Gust","1961 September","Mullingar","Knots","79"
"Highest Gust","1961 September","Cork Airport","Knots",""
"Highest Gust","1961 September","Casement","Knots",""
"Highest Gust","1961 September","Phoenix Park","Knots",""
"Highest Gust","1961 September","Roches Point","Knots",""
"Highest Gust","1961 September","Markree","Knots",""
"Highest Gust","1961 October","Malin Head","Knots","75"
"Highest Gust","1961 October","Claremorris","Knots","60"
"Highest Gust","1961 October","Valentia Observatory","Knots","73"
"Highest Gust","1961 October","Belmullet","Knots","85"
"Highest Gust","1961 October","Shannon Airport","Knots","84"
"Highest Gust","1961 October","Dublin Airport","Knots","73"
"Highest Gust","1961 October","Mullingar","Knots","67"
"Highest Gust","1961 October","Cork Airport","Knots",""
"Highest Gust","1961 October","Casement","Knots",""
"Highest Gust","1961 October","Phoenix Park","Knots",""
"Highest Gust","1961 October","Roches Point","Knots",""
"Highest Gust","1961 October","Markree","Knots",""
"Highest Gust","1961 November","Malin Head","Knots","51"
"Highest Gust","1961 November","Claremorris","Knots","39"
"Highest Gust","1961 November","Valentia Observatory","Knots","46"
"Highest Gust","1961 November","Belmullet","Knots","53"
"Highest Gust","1961 November","Shannon Airport","Knots","53"
"Highest Gust","1961 November","Dublin Airport","Knots","43"
"Highest Gust","1961 November","Mullingar","Knots","40"
"Highest Gust","1961 November","Cork Airport","Knots",""
"Highest Gust","1961 November","Casement","Knots",""
"Highest Gust","1961 November","Phoenix Park","Knots",""
"Highest Gust","1961 November","Roches Point","Knots",""
"Highest Gust","1961 November","Markree","Knots",""
"Highest Gust","1961 December","Malin Head","Knots","59"
"Highest Gust","1961 December","Claremorris","Knots","50"
"Highest Gust","1961 December","Valentia Observatory","Knots","49"
"Highest Gust","1961 December","Belmullet","Knots","61"
"Highest Gust","1961 December","Shannon Airport","Knots","62"
"Highest Gust","1961 December","Dublin Airport","Knots","55"
"Highest Gust","1961 December","Mullingar","Knots","55"
"Highest Gust","1961 December","Cork Airport","Knots",""
"Highest Gust","1961 December","Casement","Knots",""
"Highest Gust","1961 December","Phoenix Park","Knots",""
"Highest Gust","1961 December","Roches Point","Knots",""
"Highest Gust","1961 December","Markree","Knots",""
"Highest Gust","1962 January","Malin Head","Knots","74"
"Highest Gust","1962 January","Claremorris","Knots","63"
"Highest Gust","1962 January","Valentia Observatory","Knots","72"
"Highest Gust","1962 January","Belmullet","Knots","74"
"Highest Gust","1962 January","Shannon Airport","Knots","79"
"Highest Gust","1962 January","Dublin Airport","Knots","60"
"Highest Gust","1962 January","Mullingar","Knots","59"
"Highest Gust","1962 January","Cork Airport","Knots","70"
"Highest Gust","1962 January","Casement","Knots",""
"Highest Gust","1962 January","Phoenix Park","Knots",""
"Highest Gust","1962 January","Roches Point","Knots",""
"Highest Gust","1962 January","Markree","Knots",""
"Highest Gust","1962 February","Malin Head","Knots","66"
"Highest Gust","1962 February","Claremorris","Knots","59"
"Highest Gust","1962 February","Valentia Observatory","Knots","50"
"Highest Gust","1962 February","Belmullet","Knots","63"
"Highest Gust","1962 February","Shannon Airport","Knots","55"
"Highest Gust","1962 February","Dublin Airport","Knots","64"
"Highest Gust","1962 February","Mullingar","Knots","63"
"Highest Gust","1962 February","Cork Airport","Knots","57"
"Highest Gust","1962 February","Casement","Knots",""
"Highest Gust","1962 February","Phoenix Park","Knots",""
"Highest Gust","1962 February","Roches Point","Knots",""
"Highest Gust","1962 February","Markree","Knots",""
"Highest Gust","1962 March","Malin Head","Knots",""
"Highest Gust","1962 March","Claremorris","Knots","52"
"Highest Gust","1962 March","Valentia Observatory","Knots","61"
"Highest Gust","1962 March","Belmullet","Knots","50"
"Highest Gust","1962 March","Shannon Airport","Knots","59"
"Highest Gust","1962 March","Dublin Airport","Knots","56"
"Highest Gust","1962 March","Mullingar","Knots","49"
"Highest Gust","1962 March","Cork Airport","Knots","63"
"Highest Gust","1962 March","Casement","Knots",""
"Highest Gust","1962 March","Phoenix Park","Knots",""
"Highest Gust","1962 March","Roches Point","Knots",""
"Highest Gust","1962 March","Markree","Knots",""
"Highest Gust","1962 April","Malin Head","Knots","51"
"Highest Gust","1962 April","Claremorris","Knots","57"
"Highest Gust","1962 April","Valentia Observatory","Knots","59"
"Highest Gust","1962 April","Belmullet","Knots","61"
"Highest Gust","1962 April","Shannon Airport","Knots","62"
"Highest Gust","1962 April","Dublin Airport","Knots","47"
"Highest Gust","1962 April","Mullingar","Knots","55"
"Highest Gust","1962 April","Cork Airport","Knots","62"
"Highest Gust","1962 April","Casement","Knots",""
"Highest Gust","1962 April","Phoenix Park","Knots",""
"Highest Gust","1962 April","Roches Point","Knots",""
"Highest Gust","1962 April","Markree","Knots",""
"Highest Gust","1962 May","Malin Head","Knots","59"
"Highest Gust","1962 May","Claremorris","Knots","48"
"Highest Gust","1962 May","Valentia Observatory","Knots","42"
"Highest Gust","1962 May","Belmullet","Knots","55"
"Highest Gust","1962 May","Shannon Airport","Knots","48"
"Highest Gust","1962 May","Dublin Airport","Knots","45"
"Highest Gust","1962 May","Mullingar","Knots","45"
"Highest Gust","1962 May","Cork Airport","Knots","45"
"Highest Gust","1962 May","Casement","Knots",""
"Highest Gust","1962 May","Phoenix Park","Knots",""
"Highest Gust","1962 May","Roches Point","Knots",""
"Highest Gust","1962 May","Markree","Knots",""
"Highest Gust","1962 June","Malin Head","Knots","74"
"Highest Gust","1962 June","Claremorris","Knots","54"
"Highest Gust","1962 June","Valentia Observatory","Knots","48"
"Highest Gust","1962 June","Belmullet","Knots","73"
"Highest Gust","1962 June","Shannon Airport","Knots","50"
"Highest Gust","1962 June","Dublin Airport","Knots","55"
"Highest Gust","1962 June","Mullingar","Knots","50"
"Highest Gust","1962 June","Cork Airport","Knots","51"
"Highest Gust","1962 June","Casement","Knots",""
"Highest Gust","1962 June","Phoenix Park","Knots",""
"Highest Gust","1962 June","Roches Point","Knots",""
"Highest Gust","1962 June","Markree","Knots",""
"Highest Gust","1962 July","Malin Head","Knots","45"
"Highest Gust","1962 July","Claremorris","Knots","37"
"Highest Gust","1962 July","Valentia Observatory","Knots","39"
"Highest Gust","1962 July","Belmullet","Knots","42"
"Highest Gust","1962 July","Shannon Airport","Knots","38"
"Highest Gust","1962 July","Dublin Airport","Knots","37"
"Highest Gust","1962 July","Mullingar","Knots","38"
"Highest Gust","1962 July","Cork Airport","Knots","34"
"Highest Gust","1962 July","Casement","Knots",""
"Highest Gust","1962 July","Phoenix Park","Knots",""
"Highest Gust","1962 July","Roches Point","Knots",""
"Highest Gust","1962 July","Markree","Knots",""
"Highest Gust","1962 August","Malin Head","Knots","67"
"Highest Gust","1962 August","Claremorris","Knots","54"
"Highest Gust","1962 August","Valentia Observatory","Knots","44"
"Highest Gust","1962 August","Belmullet","Knots","57"
"Highest Gust","1962 August","Shannon Airport","Knots","53"
"Highest Gust","1962 August","Dublin Airport","Knots","51"
"Highest Gust","1962 August","Mullingar","Knots","50"
"Highest Gust","1962 August","Cork Airport","Knots","47"
"Highest Gust","1962 August","Casement","Knots",""
"Highest Gust","1962 August","Phoenix Park","Knots",""
"Highest Gust","1962 August","Roches Point","Knots",""
"Highest Gust","1962 August","Markree","Knots",""
"Highest Gust","1962 September","Malin Head","Knots","59"
"Highest Gust","1962 September","Claremorris","Knots","65"
"Highest Gust","1962 September","Valentia Observatory","Knots","66"
"Highest Gust","1962 September","Belmullet","Knots","63"
"Highest Gust","1962 September","Shannon Airport","Knots","54"
"Highest Gust","1962 September","Dublin Airport","Knots","54"
"Highest Gust","1962 September","Mullingar","Knots","51"
"Highest Gust","1962 September","Cork Airport","Knots","62"
"Highest Gust","1962 September","Casement","Knots",""
"Highest Gust","1962 September","Phoenix Park","Knots",""
"Highest Gust","1962 September","Roches Point","Knots",""
"Highest Gust","1962 September","Markree","Knots",""
"Highest Gust","1962 October","Malin Head","Knots","62"
"Highest Gust","1962 October","Claremorris","Knots","62"
"Highest Gust","1962 October","Valentia Observatory","Knots","51"
"Highest Gust","1962 October","Belmullet","Knots","60"
"Highest Gust","1962 October","Shannon Airport","Knots","48"
"Highest Gust","1962 October","Dublin Airport","Knots","49"
"Highest Gust","1962 October","Mullingar","Knots","47"
"Highest Gust","1962 October","Cork Airport","Knots","48"
"Highest Gust","1962 October","Casement","Knots",""
"Highest Gust","1962 October","Phoenix Park","Knots",""
"Highest Gust","1962 October","Roches Point","Knots",""
"Highest Gust","1962 October","Markree","Knots",""
"Highest Gust","1962 November","Malin Head","Knots","60"
"Highest Gust","1962 November","Claremorris","Knots","46"
"Highest Gust","1962 November","Valentia Observatory","Knots","49"
"Highest Gust","1962 November","Belmullet","Knots","54"
"Highest Gust","1962 November","Shannon Airport","Knots","45"
"Highest Gust","1962 November","Dublin Airport","Knots","55"
"Highest Gust","1962 November","Mullingar","Knots","47"
"Highest Gust","1962 November","Cork Airport","Knots","55"
"Highest Gust","1962 November","Casement","Knots",""
"Highest Gust","1962 November","Phoenix Park","Knots",""
"Highest Gust","1962 November","Roches Point","Knots",""
"Highest Gust","1962 November","Markree","Knots",""
"Highest Gust","1962 December","Malin Head","Knots","80"
"Highest Gust","1962 December","Claremorris","Knots","59"
"Highest Gust","1962 December","Valentia Observatory","Knots","63"
"Highest Gust","1962 December","Belmullet","Knots","59"
"Highest Gust","1962 December","Shannon Airport","Knots","57"
"Highest Gust","1962 December","Dublin Airport","Knots","71"
"Highest Gust","1962 December","Mullingar","Knots","57"
"Highest Gust","1962 December","Cork Airport","Knots","59"
"Highest Gust","1962 December","Casement","Knots",""
"Highest Gust","1962 December","Phoenix Park","Knots",""
"Highest Gust","1962 December","Roches Point","Knots",""
"Highest Gust","1962 December","Markree","Knots",""
"Highest Gust","1963 January","Malin Head","Knots","75"
"Highest Gust","1963 January","Claremorris","Knots","44"
"Highest Gust","1963 January","Valentia Observatory","Knots","58"
"Highest Gust","1963 January","Belmullet","Knots","54"
"Highest Gust","1963 January","Shannon Airport","Knots","46"
"Highest Gust","1963 January","Dublin Airport","Knots","50"
"Highest Gust","1963 January","Mullingar","Knots","47"
"Highest Gust","1963 January","Cork Airport","Knots","49"
"Highest Gust","1963 January","Casement","Knots",""
"Highest Gust","1963 January","Phoenix Park","Knots",""
"Highest Gust","1963 January","Roches Point","Knots",""
"Highest Gust","1963 January","Markree","Knots",""
"Highest Gust","1963 February","Malin Head","Knots",""
"Highest Gust","1963 February","Claremorris","Knots","45"
"Highest Gust","1963 February","Valentia Observatory","Knots","64"
"Highest Gust","1963 February","Belmullet","Knots","50"
"Highest Gust","1963 February","Shannon Airport","Knots","49"
"Highest Gust","1963 February","Dublin Airport","Knots","52"
"Highest Gust","1963 February","Mullingar","Knots","45"
"Highest Gust","1963 February","Cork Airport","Knots","52"
"Highest Gust","1963 February","Casement","Knots",""
"Highest Gust","1963 February","Phoenix Park","Knots",""
"Highest Gust","1963 February","Roches Point","Knots",""
"Highest Gust","1963 February","Markree","Knots",""
"Highest Gust","1963 March","Malin Head","Knots","56"
"Highest Gust","1963 March","Claremorris","Knots","54"
"Highest Gust","1963 March","Valentia Observatory","Knots","54"
"Highest Gust","1963 March","Belmullet","Knots","62"
"Highest Gust","1963 March","Shannon Airport","Knots","52"
"Highest Gust","1963 March","Dublin Airport","Knots","54"
"Highest Gust","1963 March","Mullingar","Knots","52"
"Highest Gust","1963 March","Cork Airport","Knots","60"
"Highest Gust","1963 March","Casement","Knots",""
"Highest Gust","1963 March","Phoenix Park","Knots",""
"Highest Gust","1963 March","Roches Point","Knots",""
"Highest Gust","1963 March","Markree","Knots",""
"Highest Gust","1963 April","Malin Head","Knots","53"
"Highest Gust","1963 April","Claremorris","Knots","45"
"Highest Gust","1963 April","Valentia Observatory","Knots","50"
"Highest Gust","1963 April","Belmullet","Knots","53"
"Highest Gust","1963 April","Shannon Airport","Knots","48"
"Highest Gust","1963 April","Dublin Airport","Knots","52"
"Highest Gust","1963 April","Mullingar","Knots","46"
"Highest Gust","1963 April","Cork Airport","Knots","51"
"Highest Gust","1963 April","Casement","Knots",""
"Highest Gust","1963 April","Phoenix Park","Knots",""
"Highest Gust","1963 April","Roches Point","Knots",""
"Highest Gust","1963 April","Markree","Knots",""
"Highest Gust","1963 May","Malin Head","Knots","51"
"Highest Gust","1963 May","Claremorris","Knots","52"
"Highest Gust","1963 May","Valentia Observatory","Knots","61"
"Highest Gust","1963 May","Belmullet","Knots","60"
"Highest Gust","1963 May","Shannon Airport","Knots","55"
"Highest Gust","1963 May","Dublin Airport","Knots","48"
"Highest Gust","1963 May","Mullingar","Knots","49"
"Highest Gust","1963 May","Cork Airport","Knots","60"
"Highest Gust","1963 May","Casement","Knots",""
"Highest Gust","1963 May","Phoenix Park","Knots",""
"Highest Gust","1963 May","Roches Point","Knots",""
"Highest Gust","1963 May","Markree","Knots",""
"Highest Gust","1963 June","Malin Head","Knots","41"
"Highest Gust","1963 June","Claremorris","Knots","44"
"Highest Gust","1963 June","Valentia Observatory","Knots","38"
"Highest Gust","1963 June","Belmullet","Knots","43"
"Highest Gust","1963 June","Shannon Airport","Knots","43"
"Highest Gust","1963 June","Dublin Airport","Knots","45"
"Highest Gust","1963 June","Mullingar","Knots","42"
"Highest Gust","1963 June","Cork Airport","Knots","45"
"Highest Gust","1963 June","Casement","Knots",""
"Highest Gust","1963 June","Phoenix Park","Knots",""
"Highest Gust","1963 June","Roches Point","Knots",""
"Highest Gust","1963 June","Markree","Knots",""
"Highest Gust","1963 July","Malin Head","Knots","42"
"Highest Gust","1963 July","Claremorris","Knots","49"
"Highest Gust","1963 July","Valentia Observatory","Knots","40"
"Highest Gust","1963 July","Belmullet","Knots","43"
"Highest Gust","1963 July","Shannon Airport","Knots","33"
"Highest Gust","1963 July","Dublin Airport","Knots","35"
"Highest Gust","1963 July","Mullingar","Knots","33"
"Highest Gust","1963 July","Cork Airport","Knots","41"
"Highest Gust","1963 July","Casement","Knots",""
"Highest Gust","1963 July","Phoenix Park","Knots",""
"Highest Gust","1963 July","Roches Point","Knots",""
"Highest Gust","1963 July","Markree","Knots",""
"Highest Gust","1963 August","Malin Head","Knots","49"
"Highest Gust","1963 August","Claremorris","Knots","43"
"Highest Gust","1963 August","Valentia Observatory","Knots","40"
"Highest Gust","1963 August","Belmullet","Knots","48"
"Highest Gust","1963 August","Shannon Airport","Knots","48"
"Highest Gust","1963 August","Dublin Airport","Knots","45"
"Highest Gust","1963 August","Mullingar","Knots","46"
"Highest Gust","1963 August","Cork Airport","Knots","43"
"Highest Gust","1963 August","Casement","Knots",""
"Highest Gust","1963 August","Phoenix Park","Knots",""
"Highest Gust","1963 August","Roches Point","Knots",""
"Highest Gust","1963 August","Markree","Knots",""
"Highest Gust","1963 September","Malin Head","Knots","63"
"Highest Gust","1963 September","Claremorris","Knots","49"
"Highest Gust","1963 September","Valentia Observatory","Knots","40"
"Highest Gust","1963 September","Belmullet","Knots","54"
"Highest Gust","1963 September","Shannon Airport","Knots","53"
"Highest Gust","1963 September","Dublin Airport","Knots","49"
"Highest Gust","1963 September","Mullingar","Knots","50"
"Highest Gust","1963 September","Cork Airport","Knots","45"
"Highest Gust","1963 September","Casement","Knots",""
"Highest Gust","1963 September","Phoenix Park","Knots",""
"Highest Gust","1963 September","Roches Point","Knots",""
"Highest Gust","1963 September","Markree","Knots",""
"Highest Gust","1963 October","Malin Head","Knots","62"
"Highest Gust","1963 October","Claremorris","Knots","46"
"Highest Gust","1963 October","Valentia Observatory","Knots","51"
"Highest Gust","1963 October","Belmullet","Knots","60"
"Highest Gust","1963 October","Shannon Airport","Knots","44"
"Highest Gust","1963 October","Dublin Airport","Knots","46"
"Highest Gust","1963 October","Mullingar","Knots","42"
"Highest Gust","1963 October","Cork Airport","Knots","49"
"Highest Gust","1963 October","Casement","Knots",""
"Highest Gust","1963 October","Phoenix Park","Knots",""
"Highest Gust","1963 October","Roches Point","Knots",""
"Highest Gust","1963 October","Markree","Knots",""
"Highest Gust","1963 November","Malin Head","Knots","70"
"Highest Gust","1963 November","Claremorris","Knots","56"
"Highest Gust","1963 November","Valentia Observatory","Knots","63"
"Highest Gust","1963 November","Belmullet","Knots","72"
"Highest Gust","1963 November","Shannon Airport","Knots","63"
"Highest Gust","1963 November","Dublin Airport","Knots","59"
"Highest Gust","1963 November","Mullingar","Knots","54"
"Highest Gust","1963 November","Cork Airport","Knots","64"
"Highest Gust","1963 November","Casement","Knots",""
"Highest Gust","1963 November","Phoenix Park","Knots",""
"Highest Gust","1963 November","Roches Point","Knots",""
"Highest Gust","1963 November","Markree","Knots",""
"Highest Gust","1963 December","Malin Head","Knots","67"
"Highest Gust","1963 December","Claremorris","Knots","52"
"Highest Gust","1963 December","Valentia Observatory","Knots","63"
"Highest Gust","1963 December","Belmullet","Knots","55"
"Highest Gust","1963 December","Shannon Airport","Knots","57"
"Highest Gust","1963 December","Dublin Airport","Knots","49"
"Highest Gust","1963 December","Mullingar","Knots","51"
"Highest Gust","1963 December","Cork Airport","Knots","56"
"Highest Gust","1963 December","Casement","Knots",""
"Highest Gust","1963 December","Phoenix Park","Knots",""
"Highest Gust","1963 December","Roches Point","Knots",""
"Highest Gust","1963 December","Markree","Knots",""
"Highest Gust","1964 January","Malin Head","Knots","60"
"Highest Gust","1964 January","Claremorris","Knots","54"
"Highest Gust","1964 January","Valentia Observatory","Knots","53"
"Highest Gust","1964 January","Belmullet","Knots","72"
"Highest Gust","1964 January","Shannon Airport","Knots","48"
"Highest Gust","1964 January","Dublin Airport","Knots","50"
"Highest Gust","1964 January","Mullingar","Knots","45"
"Highest Gust","1964 January","Cork Airport","Knots","51"
"Highest Gust","1964 January","Casement","Knots",""
"Highest Gust","1964 January","Phoenix Park","Knots",""
"Highest Gust","1964 January","Roches Point","Knots",""
"Highest Gust","1964 January","Markree","Knots",""
"Highest Gust","1964 February","Malin Head","Knots",""
"Highest Gust","1964 February","Claremorris","Knots","48"
"Highest Gust","1964 February","Valentia Observatory","Knots","63"
"Highest Gust","1964 February","Belmullet","Knots","59"
"Highest Gust","1964 February","Shannon Airport","Knots","52"
"Highest Gust","1964 February","Dublin Airport","Knots","47"
"Highest Gust","1964 February","Mullingar","Knots","42"
"Highest Gust","1964 February","Cork Airport","Knots","52"
"Highest Gust","1964 February","Casement","Knots",""
"Highest Gust","1964 February","Phoenix Park","Knots",""
"Highest Gust","1964 February","Roches Point","Knots",""
"Highest Gust","1964 February","Markree","Knots",""
"Highest Gust","1964 March","Malin Head","Knots",""
"Highest Gust","1964 March","Claremorris","Knots","55"
"Highest Gust","1964 March","Valentia Observatory","Knots","61"
"Highest Gust","1964 March","Belmullet","Knots","50"
"Highest Gust","1964 March","Shannon Airport","Knots","51"
"Highest Gust","1964 March","Dublin Airport","Knots","47"
"Highest Gust","1964 March","Mullingar","Knots","46"
"Highest Gust","1964 March","Cork Airport","Knots","53"
"Highest Gust","1964 March","Casement","Knots",""
"Highest Gust","1964 March","Phoenix Park","Knots",""
"Highest Gust","1964 March","Roches Point","Knots",""
"Highest Gust","1964 March","Markree","Knots",""
"Highest Gust","1964 April","Malin Head","Knots","50"
"Highest Gust","1964 April","Claremorris","Knots","45"
"Highest Gust","1964 April","Valentia Observatory","Knots","44"
"Highest Gust","1964 April","Belmullet","Knots","50"
"Highest Gust","1964 April","Shannon Airport","Knots","46"
"Highest Gust","1964 April","Dublin Airport","Knots","42"
"Highest Gust","1964 April","Mullingar","Knots","42"
"Highest Gust","1964 April","Cork Airport","Knots","40"
"Highest Gust","1964 April","Casement","Knots",""
"Highest Gust","1964 April","Phoenix Park","Knots",""
"Highest Gust","1964 April","Roches Point","Knots",""
"Highest Gust","1964 April","Markree","Knots",""
"Highest Gust","1964 May","Malin Head","Knots","55"
"Highest Gust","1964 May","Claremorris","Knots","47"
"Highest Gust","1964 May","Valentia Observatory","Knots","53"
"Highest Gust","1964 May","Belmullet","Knots","69"
"Highest Gust","1964 May","Shannon Airport","Knots","61"
"Highest Gust","1964 May","Dublin Airport","Knots","49"
"Highest Gust","1964 May","Mullingar","Knots","46"
"Highest Gust","1964 May","Cork Airport","Knots","60"
"Highest Gust","1964 May","Casement","Knots",""
"Highest Gust","1964 May","Phoenix Park","Knots",""
"Highest Gust","1964 May","Roches Point","Knots",""
"Highest Gust","1964 May","Markree","Knots",""
"Highest Gust","1964 June","Malin Head","Knots","46"
"Highest Gust","1964 June","Claremorris","Knots","39"
"Highest Gust","1964 June","Valentia Observatory","Knots","47"
"Highest Gust","1964 June","Belmullet","Knots","43"
"Highest Gust","1964 June","Shannon Airport","Knots","42"
"Highest Gust","1964 June","Dublin Airport","Knots","42"
"Highest Gust","1964 June","Mullingar","Knots","39"
"Highest Gust","1964 June","Cork Airport","Knots","42"
"Highest Gust","1964 June","Casement","Knots",""
"Highest Gust","1964 June","Phoenix Park","Knots",""
"Highest Gust","1964 June","Roches Point","Knots",""
"Highest Gust","1964 June","Markree","Knots",""
"Highest Gust","1964 July","Malin Head","Knots","54"
"Highest Gust","1964 July","Claremorris","Knots","46"
"Highest Gust","1964 July","Valentia Observatory","Knots","48"
"Highest Gust","1964 July","Belmullet","Knots","52"
"Highest Gust","1964 July","Shannon Airport","Knots","42"
"Highest Gust","1964 July","Dublin Airport","Knots","47"
