"Statistic Label","Month","Meteorological Weather Station","UNIT","VALUE"
"Mean Minimum Temperature","1980 August","Mullingar","Degrees C","10.7"
"Mean Minimum Temperature","1980 August","Cork Airport","Degrees C","11.7"
"Mean Minimum Temperature","1980 August","Casement","Degrees C","10.6"
"Mean Minimum Temperature","1980 August","Phoenix Park","Degrees C",""
"Mean Minimum Temperature","1980 August","Roches Point","Degrees C",""
"Mean Minimum Temperature","1980 August","Markree","Degrees C",""
"Mean Minimum Temperature","1980 September","Malin Head","Degrees C","11.3"
"Mean Minimum Temperature","1980 September","Claremorris","Degrees C","10"
"Mean Minimum Temperature","1980 September","Valentia Observatory","Degrees C","11.4"
"Mean Minimum Temperature","1980 September","Belmullet","Degrees C","11.6"
"Mean Minimum Temperature","1980 September","Shannon Airport","Degrees C","11.5"
"Mean Minimum Temperature","1980 September","Dublin Airport","Degrees C","11.1"
"Mean Minimum Temperature","1980 September","Mullingar","Degrees C","9.7"
"Mean Minimum Temperature","1980 September","Cork Airport","Degrees C","10.6"
"Mean Minimum Temperature","1980 September","Casement","Degrees C","10.5"
"Mean Minimum Temperature","1980 September","Phoenix Park","Degrees C",""
"Mean Minimum Temperature","1980 September","Roches Point","Degrees C",""
"Mean Minimum Temperature","1980 September","Markree","Degrees C",""
"Mean Minimum Temperature","1980 October","Malin Head","Degrees C","7.3"
"Mean Minimum Temperature","1980 October","Claremorris","Degrees C","5.2"
"Mean Minimum Temperature","1980 October","Valentia Observatory","Degrees C","7.7"
"Mean Minimum Temperature","1980 October","Belmullet","Degrees C","7.3"
"Mean Minimum Temperature","1980 October","Shannon Airport","Degrees C","7"
"Mean Minimum Temperature","1980 October","Dublin Airport","Degrees C","6"
"Mean Minimum Temperature","1980 October","Mullingar","Degrees C","4.6"
"Mean Minimum Temperature","1980 October","Cork Airport","Degrees C","6.2"
"Mean Minimum Temperature","1980 October","Casement","Degrees C","5.4"
"Mean Minimum Temperature","1980 October","Phoenix Park","Degrees C",""
"Mean Minimum Temperature","1980 October","Roches Point","Degrees C",""
"Mean Minimum Temperature","1980 October","Markree","Degrees C",""
"Mean Minimum Temperature","1980 November","Malin Head","Degrees C","5.5"
"Mean Minimum Temperature","1980 November","Claremorris","Degrees C","3.8"
"Mean Minimum Temperature","1980 November","Valentia Observatory","Degrees C","5.8"
"Mean Minimum Temperature","1980 November","Belmullet","Degrees C","5.6"
"Mean Minimum Temperature","1980 November","Shannon Airport","Degrees C","4.9"
"Mean Minimum Temperature","1980 November","Dublin Airport","Degrees C","5.1"
"Mean Minimum Temperature","1980 November","Mullingar","Degrees C","3.7"
"Mean Minimum Temperature","1980 November","Cork Airport","Degrees C","4.7"
"Mean Minimum Temperature","1980 November","Casement","Degrees C","4.1"
"Mean Minimum Temperature","1980 November","Phoenix Park","Degrees C",""
"Mean Minimum Temperature","1980 November","Roches Point","Degrees C",""
"Mean Minimum Temperature","1980 November","Markree","Degrees C",""
"Mean Minimum Temperature","1980 December","Malin Head","Degrees C","4.9"
"Mean Minimum Temperature","1980 December","Claremorris","Degrees C","3.3"
"Mean Minimum Temperature","1980 December","Valentia Observatory","Degrees C","6.1"
"Mean Minimum Temperature","1980 December","Belmullet","Degrees C","5.4"
"Mean Minimum Temperature","1980 December","Shannon Airport","Degrees C","4.4"
"Mean Minimum Temperature","1980 December","Dublin Airport","Degrees C","3.7"
"Mean Minimum Temperature","1980 December","Mullingar","Degrees C","2.8"
"Mean Minimum Temperature","1980 December","Cork Airport","Degrees C","3.8"
"Mean Minimum Temperature","1980 December","Casement","Degrees C","3"
"Mean Minimum Temperature","1980 December","Phoenix Park","Degrees C",""
"Mean Minimum Temperature","1980 December","Roches Point","Degrees C",""
"Mean Minimum Temperature","1980 December","Markree","Degrees C",""
"Mean Minimum Temperature","1981 January","Malin Head","Degrees C","4.5"
"Mean Minimum Temperature","1981 January","Claremorris","Degrees C","3.6"
"Mean Minimum Temperature","1981 January","Valentia Observatory","Degrees C","6.5"
"Mean Minimum Temperature","1981 January","Belmullet","Degrees C","5.3"
"Mean Minimum Temperature","1981 January","Shannon Airport","Degrees C","5"
"Mean Minimum Temperature","1981 January","Dublin Airport","Degrees C","3.4"
"Mean Minimum Temperature","1981 January","Mullingar","Degrees C","3.2"
"Mean Minimum Temperature","1981 January","Cork Airport","Degrees C","4.5"
"Mean Minimum Temperature","1981 January","Casement","Degrees C","2.7"
"Mean Minimum Temperature","1981 January","Phoenix Park","Degrees C",""
"Mean Minimum Temperature","1981 January","Roches Point","Degrees C",""
"Mean Minimum Temperature","1981 January","Markree","Degrees C",""
"Mean Minimum Temperature","1981 February","Malin Head","Degrees C","2.4"
"Mean Minimum Temperature","1981 February","Claremorris","Degrees C","1.6"
"Mean Minimum Temperature","1981 February","Valentia Observatory","Degrees C","4.2"
"Mean Minimum Temperature","1981 February","Belmullet","Degrees C","3.4"
"Mean Minimum Temperature","1981 February","Shannon Airport","Degrees C","3.2"
"Mean Minimum Temperature","1981 February","Dublin Airport","Degrees C","2.5"
"Mean Minimum Temperature","1981 February","Mullingar","Degrees C","0.9"
"Mean Minimum Temperature","1981 February","Cork Airport","Degrees C","3"
"Mean Minimum Temperature","1981 February","Casement","Degrees C","1.6"
"Mean Minimum Temperature","1981 February","Phoenix Park","Degrees C",""
"Mean Minimum Temperature","1981 February","Roches Point","Degrees C",""
"Mean Minimum Temperature","1981 February","Markree","Degrees C",""
"Mean Minimum Temperature","1981 March","Malin Head","Degrees C","4.5"
"Mean Minimum Temperature","1981 March","Claremorris","Degrees C","4.2"
"Mean Minimum Temperature","1981 March","Valentia Observatory","Degrees C","6.8"
"Mean Minimum Temperature","1981 March","Belmullet","Degrees C","4.9"
"Mean Minimum Temperature","1981 March","Shannon Airport","Degrees C","5.7"
"Mean Minimum Temperature","1981 March","Dublin Airport","Degrees C","5.3"
"Mean Minimum Temperature","1981 March","Mullingar","Degrees C","4.1"
"Mean Minimum Temperature","1981 March","Cork Airport","Degrees C","5.2"
"Mean Minimum Temperature","1981 March","Casement","Degrees C","4.7"
"Mean Minimum Temperature","1981 March","Phoenix Park","Degrees C",""
"Mean Minimum Temperature","1981 March","Roches Point","Degrees C",""
"Mean Minimum Temperature","1981 March","Markree","Degrees C",""
"Mean Minimum Temperature","1981 April","Malin Head","Degrees C","5.3"
"Mean Minimum Temperature","1981 April","Claremorris","Degrees C","4.1"
"Mean Minimum Temperature","1981 April","Valentia Observatory","Degrees C","5.9"
"Mean Minimum Temperature","1981 April","Belmullet","Degrees C","5.7"
"Mean Minimum Temperature","1981 April","Shannon Airport","Degrees C","5.9"
"Mean Minimum Temperature","1981 April","Dublin Airport","Degrees C","4.7"
"Mean Minimum Temperature","1981 April","Mullingar","Degrees C","3.9"
"Mean Minimum Temperature","1981 April","Cork Airport","Degrees C","4.9"
"Mean Minimum Temperature","1981 April","Casement","Degrees C","2.8"
"Mean Minimum Temperature","1981 April","Phoenix Park","Degrees C",""
"Mean Minimum Temperature","1981 April","Roches Point","Degrees C",""
"Mean Minimum Temperature","1981 April","Markree","Degrees C",""
"Mean Minimum Temperature","1981 May","Malin Head","Degrees C","7.5"
"Mean Minimum Temperature","1981 May","Claremorris","Degrees C","6.2"
"Mean Minimum Temperature","1981 May","Valentia Observatory","Degrees C","7.9"
"Mean Minimum Temperature","1981 May","Belmullet","Degrees C","7.2"
"Mean Minimum Temperature","1981 May","Shannon Airport","Degrees C","8.2"
"Mean Minimum Temperature","1981 May","Dublin Airport","Degrees C","7.2"
"Mean Minimum Temperature","1981 May","Mullingar","Degrees C","6.1"
"Mean Minimum Temperature","1981 May","Cork Airport","Degrees C","7.1"
"Mean Minimum Temperature","1981 May","Casement","Degrees C","5.5"
"Mean Minimum Temperature","1981 May","Phoenix Park","Degrees C",""
"Mean Minimum Temperature","1981 May","Roches Point","Degrees C",""
"Mean Minimum Temperature","1981 May","Markree","Degrees C",""
"Mean Minimum Temperature","1981 June","Malin Head","Degrees C","9.9"
"Mean Minimum Temperature","1981 June","Claremorris","Degrees C","9.2"
"Mean Minimum Temperature","1981 June","Valentia Observatory","Degrees C","10.1"
"Mean Minimum Temperature","1981 June","Belmullet","Degrees C","9.8"
"Mean Minimum Temperature","1981 June","Shannon Airport","Degrees C","10.6"
"Mean Minimum Temperature","1981 June","Dublin Airport","Degrees C","9.5"
"Mean Minimum Temperature","1981 June","Mullingar","Degrees C","8.7"
"Mean Minimum Temperature","1981 June","Cork Airport","Degrees C","9.3"
"Mean Minimum Temperature","1981 June","Casement","Degrees C","8.6"
"Mean Minimum Temperature","1981 June","Phoenix Park","Degrees C",""
"Mean Minimum Temperature","1981 June","Roches Point","Degrees C",""
"Mean Minimum Temperature","1981 June","Markree","Degrees C",""
"Mean Minimum Temperature","1981 July","Malin Head","Degrees C","11"
"Mean Minimum Temperature","1981 July","Claremorris","Degrees C","10.2"
"Mean Minimum Temperature","1981 July","Valentia Observatory","Degrees C","11.7"
"Mean Minimum Temperature","1981 July","Belmullet","Degrees C","10.8"
"Mean Minimum Temperature","1981 July","Shannon Airport","Degrees C","12.1"
"Mean Minimum Temperature","1981 July","Dublin Airport","Degrees C","11.2"
"Mean Minimum Temperature","1981 July","Mullingar","Degrees C","10.3"
"Mean Minimum Temperature","1981 July","Cork Airport","Degrees C","11.1"
"Mean Minimum Temperature","1981 July","Casement","Degrees C","10.4"
"Mean Minimum Temperature","1981 July","Phoenix Park","Degrees C",""
"Mean Minimum Temperature","1981 July","Roches Point","Degrees C",""
"Mean Minimum Temperature","1981 July","Markree","Degrees C",""
"Mean Minimum Temperature","1981 August","Malin Head","Degrees C","11.4"
"Mean Minimum Temperature","1981 August","Claremorris","Degrees C","11.6"
"Mean Minimum Temperature","1981 August","Valentia Observatory","Degrees C","12.6"
"Mean Minimum Temperature","1981 August","Belmullet","Degrees C","12"
"Mean Minimum Temperature","1981 August","Shannon Airport","Degrees C","13.1"
"Mean Minimum Temperature","1981 August","Dublin Airport","Degrees C","12.3"
"Mean Minimum Temperature","1981 August","Mullingar","Degrees C","10.9"
"Mean Minimum Temperature","1981 August","Cork Airport","Degrees C","12"
"Mean Minimum Temperature","1981 August","Casement","Degrees C","11.2"
"Mean Minimum Temperature","1981 August","Phoenix Park","Degrees C",""
"Mean Minimum Temperature","1981 August","Roches Point","Degrees C",""
"Mean Minimum Temperature","1981 August","Markree","Degrees C",""
"Mean Minimum Temperature","1981 September","Malin Head","Degrees C","10.2"
"Mean Minimum Temperature","1981 September","Claremorris","Degrees C","9.4"
"Mean Minimum Temperature","1981 September","Valentia Observatory","Degrees C","12.1"
"Mean Minimum Temperature","1981 September","Belmullet","Degrees C","10.7"
"Mean Minimum Temperature","1981 September","Shannon Airport","Degrees C","11.7"
"Mean Minimum Temperature","1981 September","Dublin Airport","Degrees C","11"
"Mean Minimum Temperature","1981 September","Mullingar","Degrees C","8.9"
"Mean Minimum Temperature","1981 September","Cork Airport","Degrees C","10.6"
"Mean Minimum Temperature","1981 September","Casement","Degrees C","10.1"
"Mean Minimum Temperature","1981 September","Phoenix Park","Degrees C",""
"Mean Minimum Temperature","1981 September","Roches Point","Degrees C",""
"Mean Minimum Temperature","1981 September","Markree","Degrees C",""
"Mean Minimum Temperature","1981 October","Malin Head","Degrees C","5.7"
"Mean Minimum Temperature","1981 October","Claremorris","Degrees C","3.6"
"Mean Minimum Temperature","1981 October","Valentia Observatory","Degrees C","6.2"
"Mean Minimum Temperature","1981 October","Belmullet","Degrees C","5.6"
"Mean Minimum Temperature","1981 October","Shannon Airport","Degrees C","5.3"
"Mean Minimum Temperature","1981 October","Dublin Airport","Degrees C","3.9"
"Mean Minimum Temperature","1981 October","Mullingar","Degrees C","2.8"
"Mean Minimum Temperature","1981 October","Cork Airport","Degrees C","4.6"
"Mean Minimum Temperature","1981 October","Casement","Degrees C","3.3"
"Mean Minimum Temperature","1981 October","Phoenix Park","Degrees C",""
"Mean Minimum Temperature","1981 October","Roches Point","Degrees C",""
"Mean Minimum Temperature","1981 October","Markree","Degrees C",""
"Mean Minimum Temperature","1981 November","Malin Head","Degrees C","6.1"
"Mean Minimum Temperature","1981 November","Claremorris","Degrees C","4.8"
"Mean Minimum Temperature","1981 November","Valentia Observatory","Degrees C","7.3"
"Mean Minimum Temperature","1981 November","Belmullet","Degrees C","6.5"
"Mean Minimum Temperature","1981 November","Shannon Airport","Degrees C","6.7"
"Mean Minimum Temperature","1981 November","Dublin Airport","Degrees C","5.3"
"Mean Minimum Temperature","1981 November","Mullingar","Degrees C","3.9"
"Mean Minimum Temperature","1981 November","Cork Airport","Degrees C","6"
"Mean Minimum Temperature","1981 November","Casement","Degrees C","4.7"
"Mean Minimum Temperature","1981 November","Phoenix Park","Degrees C",""
"Mean Minimum Temperature","1981 November","Roches Point","Degrees C",""
"Mean Minimum Temperature","1981 November","Markree","Degrees C",""
"Mean Minimum Temperature","1981 December","Malin Head","Degrees C","1.4"
"Mean Minimum Temperature","1981 December","Claremorris","Degrees C","-0.7"
"Mean Minimum Temperature","1981 December","Valentia Observatory","Degrees C","2.3"
"Mean Minimum Temperature","1981 December","Belmullet","Degrees C","1.3"
"Mean Minimum Temperature","1981 December","Shannon Airport","Degrees C","1.5"
"Mean Minimum Temperature","1981 December","Dublin Airport","Degrees C","0.7"
"Mean Minimum Temperature","1981 December","Mullingar","Degrees C","-1.2"
"Mean Minimum Temperature","1981 December","Cork Airport","Degrees C","1.1"
"Mean Minimum Temperature","1981 December","Casement","Degrees C","0"
"Mean Minimum Temperature","1981 December","Phoenix Park","Degrees C",""
"Mean Minimum Temperature","1981 December","Roches Point","Degrees C",""
"Mean Minimum Temperature","1981 December","Markree","Degrees C",""
"Mean Minimum Temperature","1982 January","Malin Head","Degrees C","2.9"
"Mean Minimum Temperature","1982 January","Claremorris","Degrees C","1.6"
"Mean Minimum Temperature","1982 January","Valentia Observatory","Degrees C","5.2"
"Mean Minimum Temperature","1982 January","Belmullet","Degrees C","2.9"
"Mean Minimum Temperature","1982 January","Shannon Airport","Degrees C","2.9"
"Mean Minimum Temperature","1982 January","Dublin Airport","Degrees C","2.5"
"Mean Minimum Temperature","1982 January","Mullingar","Degrees C","1.4"
"Mean Minimum Temperature","1982 January","Cork Airport","Degrees C","3.8"
"Mean Minimum Temperature","1982 January","Casement","Degrees C","1.1"
"Mean Minimum Temperature","1982 January","Phoenix Park","Degrees C",""
"Mean Minimum Temperature","1982 January","Roches Point","Degrees C",""
"Mean Minimum Temperature","1982 January","Markree","Degrees C",""
"Mean Minimum Temperature","1982 February","Malin Head","Degrees C","3"
"Mean Minimum Temperature","1982 February","Claremorris","Degrees C","2"
